id,arrival_time,switch_processing_time,control_plane_delay,total_delay,is_hit,is_speculative
1070,156.89672,3.7191331311294174e-09,0.0,3.7191331311294174e-09,1,0
1071,157.101221,2.601773612865829e-09,0.0,2.601773612865829e-09,1,0
1072,157.297084,5.315563935396437e-09,0.003556518363644271,0.0035565236792082064,0,1
1073,157.497202,1.7365178264755943e-09,0.003006638092794349,0.0030066398293121755,0,1
1074,157.949137,8.326580429399997e-09,0.0,8.326580429399997e-09,1,0
1075,158.153714,1.973019202515439e-09,0.0,1.973019202515439e-09,1,0
1076,158.186336,6.420894337144271e-09,0.0,6.420894337144271e-09,1,1
1077,158.486298,2.489388834365907e-09,0.0,2.489388834365907e-09,1,1
1078,158.661554,2.6426911759775034e-09,0.0,2.6426911759775034e-09,1,0
1079,158.866087,2.917513537109923e-09,0.0,2.917513537109923e-09,1,0
1080,158.891307,1.5646906070429171e-09,0.007996206820194484,0.00799620838488509,0,1
1081,158.977238,5.160547304191513e-09,0.0,5.160547304191513e-09,1,0
1082,159.181737,5.220262383823398e-10,0.0,5.220262383823398e-10,1,0
1083,159.565686,3.2636625432299547e-10,0.0,3.2636625432299547e-10,1,0
1084,161.037426,1.1639694713723792e-08,0.0,1.1639694713723792e-08,1,0
1085,161.241977,6.636072317744415e-10,0.0,6.636072317744415e-10,1,0
1086,161.95903,3.5607768841671155e-10,0.0,3.5607768841671155e-10,1,0
1087,162.163521,4.301372654952542e-09,0.0,4.301372654952542e-09,1,0
1088,162.501575,1.74832216949856e-08,0.0029851521782179296,0.0029851696614396246,0,1
1089,162.50296,6.247509169965873e-10,0.0040929502163320934,0.00409295084108301,0,1
1090,162.70026,6.182278086216396e-09,0.0007623334942214302,0.0007623396764995164,0,1
1091,162.783441,1.6932498985091874e-09,0.0212520575722501,0.021252059265499997,0,1
1092,162.785809,2.9783480976701234e-09,0.029203795176570266,0.029203798154918366,0,1
1093,162.803914,9.322501523709109e-09,0.0,9.322501523709109e-09,1,1
1094,162.890345,1.0956631535385297e-09,0.0,1.0956631535385297e-09,1,1
1095,162.934474,4.28566559064521e-09,0.00039085949602874224,0.0003908637816943329,0,1
1096,162.936742,1.0584757226252106e-08,0.0,1.0584757226252106e-08,1,1
1097,162.937013,3.39333094867564e-09,0.0,3.39333094867564e-09,1,0
