lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
20,207.561674,207.76681,0.20513599999998178,1,1,0,1,0,50,4,46,100.0,0.0,46,83.32203234968954,83.32203234968954
21,207.76681,208.600599,0.8337889999999959,1,1,0,0,1,50,4,46,100.0,0.0,45,206.29233991156374,122.97030756187421
22,208.600599,208.805744,0.2051450000000159,2,2,0,1,1,50,4,46,100.0,1.0869565217391304,44,212.0097462047404,5.717406293176651
23,208.805744,210.665185,1.859441000000004,2,1,1,0,1,50,4,46,50.0,0.0,44,235.61981704178714,23.61007083704675
24,210.665185,210.87038,0.20519500000000335,1,1,0,1,0,50,5,45,100.0,0.0,44,220.5254195991721,-15.094397442615048
25,210.87038,211.217699,0.3473189999999988,1,1,0,0,1,50,4,46,100.0,0.0,44,264.9472941720105,44.42187457283842
26,211.217699,211.473826,0.2561269999999922,3,0,3,0,0,50,4,46,0.0,0.0,44,0.0,-264.9472941720105
27,211.473826,211.700642,0.22681599999998525,1,1,0,1,0,50,5,45,100.0,0.0,44,1.0,1.0
28,211.700642,211.905784,0.20514200000002347,1,1,0,0,1,50,3,47,100.0,0.0,44,247.96609704906865,246.96609704906865
29,211.905784,212.621109,0.7153249999999787,1,1,0,0,1,50,3,47,100.0,0.0,44,294.274771302234,46.30867425316535
30,212.621109,212.82627,0.20516100000000392,1,1,0,0,1,50,3,47,100.0,0.0,44,275.406774498965,-18.867996803269023
31,212.82627,213.829622,1.0033520000000067,1,1,0,0,1,50,3,47,100.0,0.0,45,323.60224843245715,48.19547393349217
