lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
386,386.0,387.0,1.0,45,39,6,18,21,1350,72,1278,86.66666666666667,1.2323943661971832,1203,101338.14958519115,-27398.636281494168
387,387.0,388.0,1.0,15,15,0,6,9,450,39,411,100.0,1.6423357664233578,393,26944.748320016144,14826.811502404242
388,388.0,389.0,1.0,75,69,6,21,48,1650,96,1554,92.0,2.4269167126309985,1419,114750.98194930931,-1843.2205767461355
389,389.0,390.0,1.0,90,39,51,12,27,1350,129,1221,43.333333333333336,2.4877149877149876,1152,90452.86716142352,-1008.757344566206
390,390.0,391.0,1.0,75,66,9,18,48,1650,339,1311,88.0,3.356216628527841,1257,75142.88325558382,-8115.568582423655
391,391.0,392.0,1.0,39,33,6,15,18,1500,186,1314,84.61538461538461,1.36986301369863,1257,79896.44198050872,27112.353169780694
392,392.0,393.0,1.0,66,51,15,24,27,1500,90,1410,77.27272727272727,1.196808510638298,1362,102489.7368302404,-9785.56419960877
393,393.0,394.0,1.0,153,141,12,111,30,1650,171,1479,92.15686274509804,0.30151855709665043,1431,144956.58210195915,19415.983944869888
394,394.0,395.0,1.0,60,54,6,18,36,1500,171,1329,90.0,2.2573363431151243,1215,96292.5548218581,-18886.357032597443
395,395.0,396.0,1.0,66,66,0,6,60,1050,87,963,100.0,10.903426791277258,861,80126.47514184432,-10585.442952434929
396,396.0,397.0,1.0,24,24,0,9,15,1200,105,1095,100.0,1.8264840182648403,996,95207.28506989065,10699.58886434184
397,397.0,398.0,1.0,66,60,6,12,48,1350,48,1302,90.9090909090909,4.147465437788019,1161,121492.62345082733,4517.672689933175
398,398.0,399.0,1.0,342,312,30,237,75,2100,168,1932,91.22807017543859,0.3439735828288388,1737,91314.1766545663,-13558.66310742372
399,399.0,400.0,1.0,63,63,0,3,60,1200,63,1137,100.0,21.108179419525065,918,104844.85202382664,8521.650765743807
400,400.0,401.0,1.0,21,18,3,0,18,1050,48,1002,85.71428571428571,0.0,675,45901.654975986465,-14778.43224314601
401,401.0,402.0,1.0,6,6,0,0,6,300,0,300,100.0,0.0,276,31439.3397800718,97.52710440755618
402,402.0,403.0,1.0,6,6,0,0,6,300,0,300,100.0,0.0,276,31603.055091426355,97.5271044075671
403,403.0,404.0,1.0,6,6,0,0,6,300,0,300,100.0,0.0,276,31766.77040278088,97.52710440754458
404,404.0,405.0,1.0,3,3,0,0,3,150,0,150,100.0,0.0,0,0.0,-18923.25825506608
