second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
179,48.0,33.0,6.0,27.0,99.0,951.0,1050.0,68.75,4.968454258675079
180,42.0,42.0,3.0,39.0,81.0,1269.0,1350.0,100.0,13.829787234042554
181,57.0,54.0,9.0,45.0,90.0,1560.0,1650.0,94.73684210526315,5.288461538461538
182,51.0,36.0,3.0,33.0,54.0,1146.0,1200.0,70.58823529411765,11.518324607329843
183,63.0,39.0,6.0,33.0,84.0,966.0,1050.0,61.904761904761905,5.978260869565217
184,27.0,24.0,6.0,18.0,105.0,795.0,900.0,88.88888888888889,3.3962264150943398
185,90.0,69.0,3.0,66.0,159.0,1191.0,1350.0,76.66666666666667,24.937027707808564
186,30.0,24.0,3.0,21.0,93.0,807.0,900.0,80.0,7.806691449814127
187,78.0,72.0,0.0,72.0,138.0,1362.0,1500.0,92.3076923076923,0.0
188,45.0,39.0,3.0,36.0,87.0,1263.0,1350.0,86.66666666666667,12.826603325415677
189,33.0,24.0,3.0,21.0,42.0,1158.0,1200.0,72.72727272727273,7.253886010362694
190,57.0,54.0,3.0,51.0,57.0,1443.0,1500.0,94.73684210526315,17.671517671517673
191,51.0,42.0,3.0,39.0,54.0,1296.0,1350.0,82.35294117647058,13.541666666666668
192,87.0,51.0,6.0,45.0,171.0,1329.0,1500.0,58.620689655172406,8.465011286681715
193,39.0,21.0,0.0,21.0,183.0,867.0,1050.0,53.84615384615385,0.0
194,48.0,42.0,9.0,33.0,132.0,1368.0,1500.0,87.5,4.02046783625731
195,69.0,48.0,3.0,45.0,90.0,1110.0,1200.0,69.56521739130434,16.216216216216214
196,24.0,15.0,3.0,12.0,69.0,981.0,1050.0,62.5,4.281345565749236
197,60.0,48.0,6.0,42.0,108.0,1392.0,1500.0,80.0,7.543103448275862
198,78.0,66.0,3.0,63.0,120.0,1530.0,1650.0,84.61538461538461,22.647058823529413
199,27.0,27.0,3.0,24.0,63.0,1287.0,1350.0,100.0,8.391608391608392
200,21.0,15.0,3.0,12.0,27.0,999.0,1026.0,71.42857142857143,4.108108108108108
201,15.0,15.0,3.0,12.0,24.0,726.0,750.0,100.0,4.132231404958678
202,9.0,9.0,0.0,9.0,18.0,432.0,450.0,100.0,0.0
